Entrez_Gene_ID	STRING_Locus_ID
115286	9606.ENSP00000336801
115290	9606.ENSP00000292852
115294	9606.ENSP00000353739
115330	9606.ENSP00000297468
115350	9606.ENSP00000357158
115353	9606.ENSP00000318185
115361	9606.ENSP00000359490
115362	9606.ENSP00000340396
115399	9606.ENSP00000270115
115416	9606.ENSP00000419370
115426	9606.ENSP00000276893
115509	9606.ENSP00000287461
115548	9606.ENSP00000393776
115557	9606.ENSP00000335560
115560	9606.ENSP00000379363
115572	9606.ENSP00000289166
115584	9606.ENSP00000289932
115650	9606.ENSP00000291232
115677	9606.ENSP00000394051
115701	9606.ENSP00000354991
115703	9606.ENSP00000320038
115704	9606.ENSP00000445905
115708	9606.ENSP00000374399
115727	9606.ENSP00000465742
115749	9606.ENSP00000329698
115752	9606.ENSP00000321711
115761	9606.ENSP00000282026
115795	9606.ENSP00000429608
115811	9606.ENSP00000299732
115817	9606.ENSP00000288111
115825	9606.ENSP00000298125
115827	9606.ENSP00000282878
115861	9606.ENSP00000305631
115908	9606.ENSP00000330523
115939	9606.ENSP00000007390
115948	9606.ENSP00000348757
115950	9606.ENSP00000293771
115992	9606.ENSP00000326095
116028	9606.ENSP00000310356
116039	9606.ENSP00000297565
116064	9606.ENSP00000295628
116068	9606.ENSP00000314518
116071	9606.ENSP00000301887
116085	9606.ENSP00000366797
116092	9606.ENSP00000361705
116093	9606.ENSP00000307860
116113	9606.ENSP00000309823
116115	9606.ENSP00000301215
116135	9606.ENSP00000379880
116138	9606.ENSP00000313995
116143	9606.ENSP00000295121
116150	9606.ENSP00000357480
116151	9606.ENSP00000360437
116154	9606.ENSP00000360054
116159	9606.ENSP00000299340
116173	9606.ENSP00000352270
116179	9606.ENSP00000389466
116211	9606.ENSP00000273695
116224	9606.ENSP00000377807
116225	9606.ENSP00000298585
116228	9606.ENSP00000406327
116236	9606.ENSP00000302657
116238	9606.ENSP00000292090
116254	9606.ENSP00000356389
116255	9606.ENSP00000406674
116285	9606.ENSP00000301956
116328	9606.ENSP00000427820
116337	9606.ENSP00000284288
116349	9606.ENSP00000386139
116362	9606.ENSP00000294435
116369	9606.ENSP00000347778
116372	9606.ENSP00000380605
116379	9606.ENSP00000296980
116412	9606.ENSP00000405699
116441	9606.ENSP00000296059
116442	9606.ENSP00000358466
116443	9606.ENSP00000355155
116444	9606.ENSP00000234389
116447	9606.ENSP00000328835
116448	9606.ENSP00000371785
116449	9606.ENSP00000226951
116461	9606.ENSP00000355299
116496	9606.ENSP00000356481
116512	9606.ENSP00000310631
116519	9606.ENSP00000227665
116534	9606.ENSP00000374482
116535	9606.ENSP00000309782
116540	9606.ENSP00000258105
116541	9606.ENSP00000331849
116729	9606.ENSP00000331065
116832	9606.ENSP00000296277
116835	9606.ENSP00000254963
116840	9606.ENSP00000369614
116842	9606.ENSP00000296877
116843	9606.ENSP00000275227
116844	9606.ENSP00000302621
116931	9606.ENSP00000417235
116966	9606.ENSP00000280190
116969	9606.ENSP00000352992
116983	9606.ENSP00000346733
116984	9606.ENSP00000302895
116986	9606.ENSP00000449241
116987	9606.ENSP00000307634
116988	9606.ENSP00000380413
117143	9606.ENSP00000356848
117144	9606.ENSP00000309052
117145	9606.ENSP00000357804
117153	9606.ENSP00000280082
117154	9606.ENSP00000362217
117155	9606.ENSP00000299989
117156	9606.ENSP00000296694
117157	9606.ENSP00000356906
117159	9606.ENSP00000293371
117166	9606.ENSP00000324763
117178	9606.ENSP00000340279
117195	9606.ENSP00000379571
117196	9606.ENSP00000314042
117245	9606.ENSP00000301790
117246	9606.ENSP00000396673
117247	9606.ENSP00000357844
117248	9606.ENSP00000344260
117283	9606.ENSP00000293756
117285	9606.ENSP00000253381
117286	9606.ENSP00000269878
117289	9606.ENSP00000356033
117531	9606.ENSP00000297784
117579	9606.ENSP00000397415
117581	9606.ENSP00000405176
117583	9606.ENSP00000351618
117584	9606.ENSP00000326170
117608	9606.ENSP00000327143
117854	9606.ENSP00000369440
118424	9606.ENSP00000383719
118426	9606.ENSP00000321546
118427	9606.ENSP00000359121
118429	9606.ENSP00000306185
118430	9606.ENSP00000311364
118442	9606.ENSP00000319250
118460	9606.ENSP00000398597
118461	9606.ENSP00000363259
118471	9606.ENSP00000416126
118472	9606.ENSP00000355251
118487	9606.ENSP00000361923
118490	9606.ENSP00000299432
118611	9606.ENSP00000284694
118663	9606.ENSP00000260723
118670	9606.ENSP00000357889
118672	9606.ENSP00000357882
118788	9606.ENSP00000339826
118812	9606.ENSP00000307636
118856	9606.ENSP00000357798
118881	9606.ENSP00000361616
118932	9606.ENSP00000360998
118980	9606.ENSP00000358909
118987	9606.ENSP00000334642
119016	9606.ENSP00000392513
119032	9606.ENSP00000299353
119180	9606.ENSP00000364467
119391	9606.ENSP00000345023
119392	9606.ENSP00000358742
119395	9606.ENSP00000358798
119467	9606.ENSP00000357660
119504	9606.ENSP00000299381
119548	9606.ENSP00000358232
119559	9606.ENSP00000347924
119587	9606.ENSP00000241305
119678	9606.ENSP00000322088
119679	9606.ENSP00000369728
119682	9606.ENSP00000322156
119687	9606.ENSP00000352305
119692	9606.ENSP00000322754
119694	9606.ENSP00000323952
119695	9606.ENSP00000348368
119710	9606.ENSP00000334848
119749	9606.ENSP00000329056
119764	9606.ENSP00000307751
119765	9606.ENSP00000311605
119772	9606.ENSP00000353343
119774	9606.ENSP00000318956
120065	9606.ENSP00000331823
120066	9606.ENSP00000332068
120071	9606.ENSP00000324570
120103	9606.ENSP00000317382
120114	9606.ENSP00000298047
120224	9606.ENSP00000281441
120227	9606.ENSP00000334592
120376	9606.ENSP00000381115
120379	9606.ENSP00000280350
120400	9606.ENSP00000251921
120406	9606.ENSP00000374237
120425	9606.ENSP00000348635
120526	9606.ENSP00000417548
120534	9606.ENSP00000282032
120586	9606.ENSP00000303864
120775	9606.ENSP00000320560
120776	9606.ENSP00000299459
120787	9606.ENSP00000309673
120793	9606.ENSP00000328215
120796	9606.ENSP00000321246
120863	9606.ENSP00000367490
120892	9606.ENSP00000298910
120935	9606.ENSP00000345470
120939	9606.ENSP00000298530
121006	9606.ENSP00000329995
121053	9606.ENSP00000447057
121129	9606.ENSP00000323423
121130	9606.ENSP00000308082
121214	9606.ENSP00000293502
121227	9606.ENSP00000326759
121256	9606.ENSP00000408581
121260	9606.ENSP00000266771
121268	9606.ENSP00000301068
121273	9606.ENSP00000316898
121274	9606.ENSP00000301042
121275	9606.ENSP00000308689
121278	9606.ENSP00000329093
121340	9606.ENSP00000302812
121355	9606.ENSP00000304185
121364	9606.ENSP00000326718
121391	9606.ENSP00000307240
121441	9606.ENSP00000451211
121457	9606.ENSP00000299157
121504	9606.ENSP00000366974
121506	9606.ENSP00000266397
121512	9606.ENSP00000394487
121536	9606.ENSP00000381840
121549	9606.ENSP00000345420
121551	9606.ENSP00000280758
121599	9606.ENSP00000299272
121601	9606.ENSP00000376705
121642	9606.ENSP00000343021
121643	9606.ENSP00000299162
121665	9606.ENSP00000288680
121793	9606.ENSP00000283547
122011	9606.ENSP00000369126
122042	9606.ENSP00000298386
122046	9606.ENSP00000369840
122060	9606.ENSP00000418707
122183	9606.ENSP00000367163
122258	9606.ENSP00000283550
122402	9606.ENSP00000387303
122416	9606.ENSP00000286918
122481	9606.ENSP00000267584
122509	9606.ENSP00000376824
122525	9606.ENSP00000326846
122553	9606.ENSP00000330289
122616	9606.ENSP00000450114
122618	9606.ENSP00000376372
122622	9606.ENSP00000333019
122651	9606.ENSP00000338288
122664	9606.ENSP00000317595
122665	9606.ENSP00000311398
122704	9606.ENSP00000347277
122706	9606.ENSP00000386212
122740	9606.ENSP00000305011
122742	9606.ENSP00000319217
122748	9606.ENSP00000319071
122769	9606.ENSP00000298288
122773	9606.ENSP00000352282
122786	9606.ENSP00000348550
122809	9606.ENSP00000341327
122830	9606.ENSP00000452521
122945	9606.ENSP00000370215
122953	9606.ENSP00000267569
122961	9606.ENSP00000452007
122970	9606.ENSP00000323071
123016	9606.ENSP00000370031
123036	9606.ENSP00000343199
123041	9606.ENSP00000431840
123096	9606.ENSP00000352167
123099	9606.ENSP00000307126
123103	9606.ENSP00000341549
123169	9606.ENSP00000299601
123207	9606.ENSP00000403987
123228	9606.ENSP00000340505
123263	9606.ENSP00000220058
123264	9606.ENSP00000335292
123283	9606.ENSP00000338093
123355	9606.ENSP00000304923
123591	9606.ENSP00000373594
123606	9606.ENSP00000337452
123624	9606.ENSP00000413001
123688	9606.ENSP00000373640
123720	9606.ENSP00000286760
123722	9606.ENSP00000335651
123745	9606.ENSP00000382434
123775	9606.ENSP00000299578
123803	9606.ENSP00000287706
123811	9606.ENSP00000255759
123872	9606.ENSP00000367815
123876	9606.ENSP00000219054
123879	9606.ENSP00000319482
123904	9606.ENSP00000342411
123920	9606.ENSP00000354579
123970	9606.ENSP00000299191
124044	9606.ENSP00000289805
124045	9606.ENSP00000301031
124056	9606.ENSP00000380450
124152	9606.ENSP00000324901
124220	9606.ENSP00000371715
124222	9606.ENSP00000321804
124245	9606.ENSP00000301011
124274	9606.ENSP00000458791
124359	9606.ENSP00000299564
124401	9606.ENSP00000304586
124402	9606.ENSP00000283474
124404	9606.ENSP00000268231
124411	9606.ENSP00000319222
124446	9606.ENSP00000279396
124454	9606.ENSP00000343488
124460	9606.ENSP00000332062
124491	9606.ENSP00000454404
124512	9606.ENSP00000341543
124535	9606.ENSP00000313243
124538	9606.ENSP00000441354
124540	9606.ENSP00000284073
124565	9606.ENSP00000363891
124583	9606.ENSP00000307674
124590	9606.ENSP00000320076
124599	9606.ENSP00000376397
124602	9606.ENSP00000374566
124626	9606.ENSP00000335384
124637	9606.ENSP00000331479
124641	9606.ENSP00000263084
124739	9606.ENSP00000285199
124751	9606.ENSP00000328017
124773	9606.ENSP00000269127
124783	9606.ENSP00000331532
124790	9606.ENSP00000302276
124801	9606.ENSP00000293406
124808	9606.ENSP00000323782
124817	9606.ENSP00000465204
124842	9606.ENSP00000316532
124857	9606.ENSP00000311184
124872	9606.ENSP00000300404
124912	9606.ENSP00000269053
124923	9606.ENSP00000301037
124925	9606.ENSP00000312942
124930	9606.ENSP00000378328
124935	9606.ENSP00000301335
124936	9606.ENSP00000301391
124944	9606.ENSP00000448598
124961	9606.ENSP00000320347
124975	9606.ENSP00000458307
124976	9606.ENSP00000333292
124989	9606.ENSP00000332111
124995	9606.ENSP00000290208
124997	9606.ENSP00000386609
125058	9606.ENSP00000309794
125061	9606.ENSP00000328938
125111	9606.ENSP00000336832
125113	9606.ENSP00000377616
125115	9606.ENSP00000366984
125150	9606.ENSP00000382218
125170	9606.ENSP00000379057
125206	9606.ENSP00000379008
125228	9606.ENSP00000323635
125336	9606.ENSP00000300591
125476	9606.ENSP00000391457
125488	9606.ENSP00000323645
125704	9606.ENSP00000344331
125875	9606.ENSP00000291715
125893	9606.ENSP00000350295
125919	9606.ENSP00000322545
125950	9606.ENSP00000293677
125958	9606.ENSP00000310488
125962	9606.ENSP00000444134
125963	9606.ENSP00000401966
125965	9606.ENSP00000320672
125972	9606.ENSP00000269881
125981	9606.ENSP00000301452
125988	9606.ENSP00000309561
125997	9606.ENSP00000370800
126003	9606.ENSP00000316990
126006	9606.ENSP00000310585
126017	9606.ENSP00000379684
126068	9606.ENSP00000350576
126069	9606.ENSP00000313443
126070	9606.ENSP00000305373
126074	9606.ENSP00000310008
126075	9606.ENSP00000402239
126119	9606.ENSP00000375691
126123	9606.ENSP00000293405
126129	9606.ENSP00000319343
126133	9606.ENSP00000293350
126147	9606.ENSP00000270235
126204	9606.ENSP00000343891
126205	9606.ENSP00000291971
126206	9606.ENSP00000375063
126208	9606.ENSP00000270459
126231	9606.ENSP00000340171
126248	9606.ENSP00000348129
126259	9606.ENSP00000301272
126272	9606.ENSP00000317564
126282	9606.ENSP00000331827
126295	9606.ENSP00000303696
126298	9606.ENSP00000387535
126299	9606.ENSP00000300811
126306	9606.ENSP00000300961
126308	9606.ENSP00000349575
126321	9606.ENSP00000381566
126326	9606.ENSP00000319254
126328	9606.ENSP00000389160
126353	9606.ENSP00000215582
126364	9606.ENSP00000340983
126370	9606.ENSP00000209540
126374	9606.ENSP00000270288
126375	9606.ENSP00000385099
126382	9606.ENSP00000332823
126393	9606.ENSP00000004982
126402	9606.ENSP00000292574
126410	9606.ENSP00000269703
126432	9606.ENSP00000340369
126433	9606.ENSP00000292853
126520	9606.ENSP00000466248
126526	9606.ENSP00000463159
126541	9606.ENSP00000318834
126549	9606.ENSP00000377971
126567	9606.ENSP00000328677
126626	9606.ENSP00000357914
126637	9606.ENSP00000357796
126638	9606.ENSP00000317895
126669	9606.ENSP00000307369
126695	9606.ENSP00000319179
126731	9606.ENSP00000284617
126755	9606.ENSP00000365253
126767	9606.ENSP00000352268
126789	9606.ENSP00000368318
126792	9606.ENSP00000368496
126820	9606.ENSP00000294664
126823	9606.ENSP00000356990
126859	9606.ENSP00000356590
126868	9606.ENSP00000358512
126917	9606.ENSP00000387941
127002	9606.ENSP00000358886
127003	9606.ENSP00000358965
127018	9606.ENSP00000355895
127059	9606.ENSP00000355432
127062	9606.ENSP00000389625
127064	9606.ENSP00000324583
127066	9606.ENSP00000324534
127068	9606.ENSP00000330904
127069	9606.ENSP00000329210
127074	9606.ENSP00000355431
127077	9606.ENSP00000328934
127124	9606.ENSP00000281087
127247	9606.ENSP00000284142
127253	9606.ENSP00000359904
127254	9606.ENSP00000322609
127255	9606.ENSP00000346414
127262	9606.ENSP00000367595
127281	9606.ENSP00000394405
127343	9606.ENSP00000353132
127385	9606.ENSP00000334441
127391	9606.ENSP00000361852
127396	9606.ENSP00000361784
127428	9606.ENSP00000234827
127435	9606.ENSP00000308315
127495	9606.ENSP00000344470
127534	9606.ENSP00000345868
127540	9606.ENSP00000429214
127544	9606.ENSP00000362555
127579	9606.ENSP00000357409
127623	9606.ENSP00000325682
127665	9606.ENSP00000344129
127670	9606.ENSP00000356536
127687	9606.ENSP00000362133
127700	9606.ENSP00000235532
127703	9606.ENSP00000425166
127707	9606.ENSP00000383505
127731	9606.ENSP00000364220
127733	9606.ENSP00000364240
127795	9606.ENSP00000360244
127829	9606.ENSP00000272217
127833	9606.ENSP00000356236
127845	9606.ENSP00000308535
127933	9606.ENSP00000420270
128025	9606.ENSP00000355510
128061	9606.ENSP00000355609
128077	9606.ENSP00000358314
128153	9606.ENSP00000355900
128178	9606.ENSP00000335076
128209	9606.ENSP00000361373
128218	9606.ENSP00000429275
128229	9606.ENSP00000357234
128239	9606.ENSP00000354451
128240	9606.ENSP00000357218
128272	9606.ENSP00000270747
128308	9606.ENSP00000355692
128312	9606.ENSP00000375736
128338	9606.ENSP00000286692
128344	9606.ENSP00000358753
128346	9606.ENSP00000344218
128360	9606.ENSP00000334115
128366	9606.ENSP00000334721
128367	9606.ENSP00000357132
128368	9606.ENSP00000354707
128371	9606.ENSP00000357126
128372	9606.ENSP00000335535
128408	9606.ENSP00000359371
128414	9606.ENSP00000359340
128434	9606.ENSP00000362560
128486	9606.ENSP00000380037
128488	9606.ENSP00000361871
128497	9606.ENSP00000361597
128506	9606.ENSP00000279028
128553	9606.ENSP00000360552
128602	9606.ENSP00000360210
128611	9606.ENSP00000360069
128637	9606.ENSP00000346139
128646	9606.ENSP00000371036
128653	9606.ENSP00000369963
128674	9606.ENSP00000217270
128710	9606.ENSP00000335557
128817	9606.ENSP00000246020
128821	9606.ENSP00000366178
128822	9606.ENSP00000366170
128859	9606.ENSP00000344929
128861	9606.ENSP00000364603
128864	9606.ENSP00000364370
128866	9606.ENSP00000217402
128869	9606.ENSP00000217446
128876	9606.ENSP00000363529
128954	9606.ENSP00000383431
128977	9606.ENSP00000333064
128989	9606.ENSP00000332721
129025	9606.ENSP00000302855
129049	9606.ENSP00000383212
129080	9606.ENSP00000335481
129138	9606.ENSP00000215941
129293	9606.ENSP00000335004
129303	9606.ENSP00000334708
129401	9606.ENSP00000295119
129446	9606.ENSP00000295237
129450	9606.ENSP00000346627
129521	9606.ENSP00000366061
129530	9606.ENSP00000311320
129531	9606.ENSP00000289359
129563	9606.ENSP00000315569
129607	9606.ENSP00000256722
129642	9606.ENSP00000302177
129684	9606.ENSP00000399013
129685	9606.ENSP00000362068
129787	9606.ENSP00000281017
129804	9606.ENSP00000331411
129807	9606.ENSP00000320318
129831	9606.ENSP00000286070
129852	9606.ENSP00000381631
129868	9606.ENSP00000272395
129880	9606.ENSP00000295240
129881	9606.ENSP00000391504
130013	9606.ENSP00000348459
130026	9606.ENSP00000351047
130074	9606.ENSP00000374565
130075	9606.ENSP00000448789
130106	9606.ENSP00000288861
130120	9606.ENSP00000272324
130132	9606.ENSP00000295049
130162	9606.ENSP00000384869
130271	9606.ENSP00000282406
130340	9606.ENSP00000379891
130355	9606.ENSP00000335041
130367	9606.ENSP00000315137
130399	9606.ENSP00000243349
130497	9606.ENSP00000272223
130502	9606.ENSP00000333018
130507	9606.ENSP00000396068
130535	9606.ENSP00000352941
130540	9606.ENSP00000286190
130557	9606.ENSP00000318373
130560	9606.ENSP00000388741
130574	9606.ENSP00000334463
130576	9606.ENSP00000387077
130589	9606.ENSP00000272252
130612	9606.ENSP00000343507
130617	9606.ENSP00000289528
130733	9606.ENSP00000281961
130749	9606.ENSP00000272852
130752	9606.ENSP00000363533
130813	9606.ENSP00000370997
130814	9606.ENSP00000295083
130827	9606.ENSP00000394178
130872	9606.ENSP00000349525
130888	9606.ENSP00000283946
130916	9606.ENSP00000241527
130951	9606.ENSP00000290536
131034	9606.ENSP00000411904
131076	9606.ENSP00000291458
131096	9606.ENSP00000328813
131118	9606.ENSP00000372005
131149	9606.ENSP00000330808
131177	9606.ENSP00000351632
131368	9606.ENSP00000307801
131375	9606.ENSP00000287748
131377	9606.ENSP00000287777
131405	9606.ENSP00000373272
131408	9606.ENSP00000373360
131474	9606.ENSP00000295767
131540	9606.ENSP00000296326
131544	9606.ENSP00000182096
131566	9606.ENSP00000321573
131578	9606.ENSP00000389128
131583	9606.ENSP00000371397
131601	9606.ENSP00000347748
131616	9606.ENSP00000306564
131669	9606.ENSP00000373073
131831	9606.ENSP00000295910
131870	9606.ENSP00000422375
131873	9606.ENSP00000351310
131890	9606.ENSP00000264952
131920	9606.ENSP00000346981
131965	9606.ENSP00000373300
132001	9606.ENSP00000273037
132014	9606.ENSP00000295980
132112	9606.ENSP00000311712
132141	9606.ENSP00000307958
132158	9606.ENSP00000389175
132160	9606.ENSP00000387046
132203	9606.ENSP00000341442
132204	9606.ENSP00000418994
132243	9606.ENSP00000319799
132299	9606.ENSP00000423014
132320	9606.ENSP00000281142
132321	9606.ENSP00000281146
132332	9606.ENSP00000336987
132430	9606.ENSP00000462986
132612	9606.ENSP00000296513
132625	9606.ENSP00000317686
132660	9606.ENSP00000341947
132671	9606.ENSP00000295213
132720	9606.ENSP00000310182
132724	9606.ENSP00000330475
132789	9606.ENSP00000295448
132851	9606.ENSP00000280191
132864	9606.ENSP00000443985
132884	9606.ENSP00000342144
132946	9606.ENSP00000353210
132954	9606.ENSP00000295645
132989	9606.ENSP00000295898
133015	9606.ENSP00000295290
133022	9606.ENSP00000309402
133060	9606.ENSP00000296358
133121	9606.ENSP00000296741
133308	9606.ENSP00000354574
133383	9606.ENSP00000285947
133396	9606.ENSP00000415900
133418	9606.ENSP00000302289
133482	9606.ENSP00000369135
133491	9606.ENSP00000340887
133522	9606.ENSP00000312649
133558	9606.ENSP00000382476
133619	9606.ENSP00000296666
133686	9606.ENSP00000371362
133688	9606.ENSP00000274278
133690	9606.ENSP00000380523
133746	9606.ENSP00000379441
133874	9606.ENSP00000428956
133923	9606.ENSP00000296600
133957	9606.ENSP00000296824
134083	9606.ENSP00000312403
134111	9606.ENSP00000382713
134121	9606.ENSP00000382708
134145	9606.ENSP00000422338
134147	9606.ENSP00000296658
134187	9606.ENSP00000464890
134218	9606.ENSP00000371451
134265	9606.ENSP00000296721
134266	9606.ENSP00000329558
134285	9606.ENSP00000415030
134288	9606.ENSP00000296776
134353	9606.ENSP00000286307
134359	9606.ENSP00000410216
134391	9606.ENSP00000308733
134429	9606.ENSP00000296632
134430	9606.ENSP00000423067
134492	9606.ENSP00000304854
134510	9606.ENSP00000296786
134526	9606.ENSP00000303246
134548	9606.ENSP00000367965
134549	9606.ENSP00000367950
134553	9606.ENSP00000337044
134637	9606.ENSP00000237283
134701	9606.ENSP00000358703
134728	9606.ENSP00000358956
134829	9606.ENSP00000275162
134864	9606.ENSP00000275216
134957	9606.ENSP00000321826
135112	9606.ENSP00000357341
135114	9606.ENSP00000229633
135138	9606.ENSP00000337946
135152	9606.ENSP00000230053
135154	9606.ENSP00000359505
135250	9606.ENSP00000349709
135293	9606.ENSP00000275072
135295	9606.ENSP00000414302
135398	9606.ENSP00000431184
135458	9606.ENSP00000370293
135656	9606.ENSP00000417182
135892	9606.ENSP00000327994
135924	9606.ENSP00000316518
135927	9606.ENSP00000386450
135932	9606.ENSP00000352284
135935	9606.ENSP00000419457
135941	9606.ENSP00000386137
135946	9606.ENSP00000386151
135948	9606.ENSP00000386222
136051	9606.ENSP00000417470
136242	9606.ENSP00000297767
136259	9606.ENSP00000310878
136263	9606.ENSP00000297819
136288	9606.ENSP00000335500
136306	9606.ENSP00000405482
136319	9606.ENSP00000376800
136332	9606.ENSP00000285928
136371	9606.ENSP00000391137
136541	9606.ENSP00000446916
136647	9606.ENSP00000304553
136853	9606.ENSP00000275560
136895	9606.ENSP00000283905
136991	9606.ENSP00000284629
137075	9606.ENSP00000428780
137209	9606.ENSP00000319305
137362	9606.ENSP00000303077
137392	9606.ENSP00000429367
137492	9606.ENSP00000318629
137682	9606.ENSP00000379430
137695	9606.ENSP00000335416
137735	9606.ENSP00000311436
137797	9606.ENSP00000352163
137814	9606.ENSP00000320089
137835	9606.ENSP00000349296
137868	9606.ENSP00000371512
137872	9606.ENSP00000379865
137886	9606.ENSP00000382507
137902	9606.ENSP00000348645
137964	9606.ENSP00000380184
137970	9606.ENSP00000385143
137994	9606.ENSP00000428765
138009	9606.ENSP00000316496
138046	9606.ENSP00000430128
138050	9606.ENSP00000368965
138065	9606.ENSP00000417176
138151	9606.ENSP00000277554
138162	9606.ENSP00000395281
138199	9606.ENSP00000366030
138240	9606.ENSP00000366223
138241	9606.ENSP00000334289
138255	9606.ENSP00000366402
138307	9606.ENSP00000360753
138311	9606.ENSP00000360757
138428	9606.ENSP00000418661
138429	9606.ENSP00000373399
138474	9606.ENSP00000418379
138639	9606.ENSP00000288976
138715	9606.ENSP00000368189
138716	9606.ENSP00000297613
138724	9606.ENSP00000308279
138799	9606.ENSP00000363911
138802	9606.ENSP00000334068
138803	9606.ENSP00000363913
138804	9606.ENSP00000277216
138805	9606.ENSP00000334452
138881	9606.ENSP00000306607
138882	9606.ENSP00000362792
138883	9606.ENSP00000306974
139065	9606.ENSP00000336627
139067	9606.ENSP00000359534
139081	9606.ENSP00000298296
139105	9606.ENSP00000369372
139135	9606.ENSP00000359382
139170	9606.ENSP00000360167
139212	9606.ENSP00000337757
139221	9606.ENSP00000338641
139231	9606.ENSP00000417581
139285	9606.ENSP00000329117
139322	9606.ENSP00000362268
139324	9606.ENSP00000297977
139341	9606.ENSP00000367284
139378	9606.ENSP00000359686
139411	9606.ENSP00000368666
139422	9606.ENSP00000368304
139425	9606.ENSP00000405222
139562	9606.ENSP00000339389
139596	9606.ENSP00000362481
139599	9606.ENSP00000362457
139604	9606.ENSP00000382867
139628	9606.ENSP00000427329
139716	9606.ENSP00000399588
139728	9606.ENSP00000405950
139735	9606.ENSP00000462054
139741	9606.ENSP00000360165
139760	9606.ENSP00000276218
139804	9606.ENSP00000417451
139818	9606.ENSP00000276202
139886	9606.ENSP00000334163
140032	9606.ENSP00000288666
140258	9606.ENSP00000347635
140290	9606.ENSP00000300258
140432	9606.ENSP00000267291
140453	9606.ENSP00000302716
140456	9606.ENSP00000417914
140458	9606.ENSP00000296525
140459	9606.ENSP00000277458
140460	9606.ENSP00000328327
140461	9606.ENSP00000320893
140462	9606.ENSP00000369855
140465	9606.ENSP00000207437
140467	9606.ENSP00000377873
140469	9606.ENSP00000386213
140545	9606.ENSP00000315950
140564	9606.ENSP00000216099
140576	9606.ENSP00000357692
140578	9606.ENSP00000299295
140596	9606.ENSP00000320813
140597	9606.ENSP00000332359
140606	9606.ENSP00000383155
140609	9606.ENSP00000356355
140612	9606.ENSP00000301318
140625	9606.ENSP00000367658
140679	9606.ENSP00000217420
140680	9606.ENSP00000353470
140683	9606.ENSP00000253362
140685	9606.ENSP00000245663
140686	9606.ENSP00000243938
140687	9606.ENSP00000243913
140688	9606.ENSP00000352704
140689	9606.ENSP00000064571
140690	9606.ENSP00000243914
140691	9606.ENSP00000332284
140699	9606.ENSP00000339971
140700	9606.ENSP00000358902
140701	9606.ENSP00000358932
140706	9606.ENSP00000262659
140707	9606.ENSP00000340761
140710	9606.ENSP00000237536
140711	9606.ENSP00000217320
140730	9606.ENSP00000439287
140732	9606.ENSP00000348496
140733	9606.ENSP00000217246
140735	9606.ENSP00000240343
140738	9606.ENSP00000303148
140739	9606.ENSP00000272930
140766	9606.ENSP00000362304
140767	9606.ENSP00000367752
140775	9606.ENSP00000385025
140801	9606.ENSP00000298283
140803	9606.ENSP00000354006
140807	9606.ENSP00000293745
140809	9606.ENSP00000371388
140823	9606.ENSP00000338293
140831	9606.ENSP00000255152
140832	9606.ENSP00000361726
140836	9606.ENSP00000439128
140838	9606.ENSP00000302441
140850	9606.ENSP00000371825
140856	9606.ENSP00000366645
140862	9606.ENSP00000262487
140870	9606.ENSP00000361755
140873	9606.ENSP00000403566
140876	9606.ENSP00000045083
140880	9606.ENSP00000366208
140881	9606.ENSP00000246105
140883	9606.ENSP00000353586
140886	9606.ENSP00000308012
140890	9606.ENSP00000334538
140893	9606.ENSP00000252998
140894	9606.ENSP00000340954
140901	9606.ENSP00000370891
140902	9606.ENSP00000217043
140947	9606.ENSP00000421871
142678	9606.ENSP00000426103
142679	9606.ENSP00000346160
142680	9606.ENSP00000355353
142683	9606.ENSP00000357008
142684	9606.ENSP00000305648
142685	9606.ENSP00000275699
142686	9606.ENSP00000419199
142689	9606.ENSP00000355195
142827	9606.ENSP00000340296
142891	9606.ENSP00000438042
142910	9606.ENSP00000361007
142940	9606.ENSP00000298746
143098	9606.ENSP00000337907
143162	9606.ENSP00000363317
143187	9606.ENSP00000376792
143241	9606.ENSP00000361276
143244	9606.ENSP00000430706
143279	9606.ENSP00000298068
143282	9606.ENSP00000339067
143379	9606.ENSP00000358212
143384	9606.ENSP00000358147
143425	9606.ENSP00000324419
143458	9606.ENSP00000318607
143471	9606.ENSP00000311121
143496	9606.ENSP00000386160
143501	9606.ENSP00000302918
143502	9606.ENSP00000308764
143503	9606.ENSP00000380155
143570	9606.ENSP00000339918
143630	9606.ENSP00000369531
143662	9606.ENSP00000416753
143678	9606.ENSP00000401498
143684	9606.ENSP00000351631
143686	9606.ENSP00000441927
143689	9606.ENSP00000299001
143872	9606.ENSP00000298815
143879	9606.ENSP00000432163
143884	9606.ENSP00000282251
143888	9606.ENSP00000315386
143903	9606.ENSP00000364764
143941	9606.ENSP00000307640
144097	9606.ENSP00000294244
144100	9606.ENSP00000347883
144110	9606.ENSP00000280734
144124	9606.ENSP00000299454
144125	9606.ENSP00000307447
144132	9606.ENSP00000254579
144165	9606.ENSP00000345064
144193	9606.ENSP00000266736
144195	9606.ENSP00000379834
144233	9606.ENSP00000335201
144245	9606.ENSP00000310120
144321	9606.ENSP00000317385
144347	9606.ENSP00000315626
144348	9606.ENSP00000337320
144363	9606.ENSP00000370761
144402	9606.ENSP00000329748
144404	9606.ENSP00000345152
144406	9606.ENSP00000288912
144423	9606.ENSP00000281703
144448	9606.ENSP00000433816
